ISO3v10,Continent,Country,GeoRegion,GeoSubregion,ElevationZone,Income Group,Lending Category,UrbanRuralDesignation,Population1990,Population2000,Population2010,Population2100,LandArea,PercentofCountryPopulation1990,PercentofCountryPopulation2000,PercentofCountryPopulation2010,PercentofCountryPopulation2100,PercentofCountryLandArea
SHN,Africa,Saint Helena,Africa,Western Africa,Elevations Less Than or Equal To 5m,Not Defined,Not Defined,Rural,966,834,687,2123,39,18,17,17,18,9
SHN,Africa,Saint Helena,Africa,Western Africa,Elevations Less Than or Equal To 5m,Not Defined,Not Defined,Urban,0,0,0,0,0,0,0,0,0,0
SHN,Africa,Saint Helena,Africa,Western Africa,Elevations Less Than or Equal To 7m,Not Defined,Not Defined,Rural,1115,967,796,2460,45,21,20,20,21,10
SHN,Africa,Saint Helena,Africa,Western Africa,Elevations Less Than or Equal To 7m,Not Defined,Not Defined,Urban,0,0,0,0,0,0,0,0,0,0
SHN,Africa,Saint Helena,Africa,Western Africa,Elevations Less Than or Equal To 9m,Not Defined,Not Defined,Rural,1160,1012,833,2573,49,21,21,21,21,11
SHN,Africa,Saint Helena,Africa,Western Africa,Elevations Less Than or Equal To 9m,Not Defined,Not Defined,Urban,0,0,0,0,0,0,0,0,0,0
SHN,Africa,Saint Helena,Africa,Western Africa,Total National Population,Not Defined,Not Defined,Rural,5439,4924,4055,11980,454,100,100,100,100,100
SHN,Africa,Saint Helena,Africa,Western Africa,Total National Population,Not Defined,Not Defined,Urban,0,0,0,0,0,0,0,0,0,0
SJM,Europe,Svalbard and Jan Mayen Islands,Europe,Northern Europe,Elevations > 20m or Non-Contiguous,Not Defined,Not Defined,Rural,3066,1986,1966,1521,23540,87,84,84,84,89
SJM,Europe,Svalbard and Jan Mayen Islands,Europe,Northern Europe,Elevations > 20m or Non-Contiguous,Not Defined,Not Defined,Urban,0,0,0,0,0,0,0,0,0,0
SJM,Europe,Svalbard and Jan Mayen Islands,Europe,Northern Europe,Elevations Less Than or Equal To 10m ,Not Defined,Not Defined,Rural,375,320,316,249,2088,11,14,14,14,8
SJM,Europe,Svalbard and Jan Mayen Islands,Europe,Northern Europe,Elevations Less Than or Equal To 10m ,Not Defined,Not Defined,Urban,0,0,0,0,0,0,0,0,0,0
SJM,Europe,Svalbard and Jan Mayen Islands,Europe,Northern Europe,Elevations Less Than or Equal To 12m ,Not Defined,Not Defined,Rural,400,337,334,262,2251,11,14,14,14,8
SJM,Europe,Svalbard and Jan Mayen Islands,Europe,Northern Europe,Elevations Less Than or Equal To 12m ,Not Defined,Not Defined,Urban,0,0,0,0,0,0,0,0,0,0
SJM,Europe,Svalbard and Jan Mayen Islands,Europe,Northern Europe,Elevations Less Than or Equal To 1m,Not Defined,Not Defined,Rural,237,207,204,161,1340,7,9,9,9,5
SJM,Europe,Svalbard and Jan Mayen Islands,Europe,Northern Europe,Elevations Less Than or Equal To 1m,Not Defined,Not Defined,Urban,0,0,0,0,0,0,0,0,0,0
SJM,Europe,Svalbard and Jan Mayen Islands,Europe,Northern Europe,Elevations Less Than or Equal To 20m ,Not Defined,Not Defined,Rural,476,376,372,290,3000,13,16,16,16,11
SJM,Europe,Svalbard and Jan Mayen Islands,Europe,Northern Europe,Elevations Less Than or Equal To 20m ,Not Defined,Not Defined,Urban,0,0,0,0,0,0,0,0,0,0
SJM,Europe,Svalbard and Jan Mayen Islands,Europe,Northern Europe,Elevations Less Than or Equal To 3m,Not Defined,Not Defined,Rural,267,231,229,180,1504,8,10,10,10,6
SJM,Europe,Svalbard and Jan Mayen Islands,Europe,Northern Europe,Elevations Less Than or Equal To 3m,Not Defined,Not Defined,Urban,0,0,0,0,0,0,0,0,0,0
SJM,Europe,Svalbard and Jan Mayen Islands,Europe,Northern Europe,Elevations Less Than or Equal To 5m,Not Defined,Not Defined,Rural,304,263,260,205,1685,9,11,11,11,6
SJM,Europe,Svalbard and Jan Mayen Islands,Europe,Northern Europe,Elevations Less Than or Equal To 5m,Not Defined,Not Defined,Urban,0,0,0,0,0,0,0,0,0,0
SJM,Europe,Svalbard and Jan Mayen Islands,Europe,Northern Europe,Elevations Less Than or Equal To 7m,Not Defined,Not Defined,Rural,321,273,270,212,1837,9,12,12,12,7
SJM,Europe,Svalbard and Jan Mayen Islands,Europe,Northern Europe,Elevations Less Than or Equal To 7m,Not Defined,Not Defined,Urban,0,0,0,0,0,0,0,0,0,0
SJM,Europe,Svalbard and Jan Mayen Islands,Europe,Northern Europe,Elevations Less Than or Equal To 9m,Not Defined,Not Defined,Rural,354,303,300,236,1973,10,13,13,13,7
SJM,Europe,Svalbard and Jan Mayen Islands,Europe,Northern Europe,Elevations Less Than or Equal To 9m,Not Defined,Not Defined,Urban,0,0,0,0,0,0,0,0,0,0
SJM,Europe,Svalbard and Jan Mayen Islands,Europe,Northern Europe,Total National Population,Not Defined,Not Defined,Rural,3542,2362,2338,1811,26540,100,100,100,100,100
SJM,Europe,Svalbard and Jan Mayen Islands,Europe,Northern Europe,Total National Population,Not Defined,Not Defined,Urban,0,0,0,0,0,0,0,0,0,0
SLB,Australia,Solomon Islands,Oceania,Melanesia,Elevations > 20m or Non-Contiguous,Lower middle income,IDA,Rural,249815,326360,429482,328954,25636,79,78,78,77,90
SLB,Australia,Solomon Islands,Oceania,Melanesia,Elevations > 20m or Non-Contiguous,Lower middle income,IDA,Urban,20844,30132,41905,33666,43,7,7,8,8,0
SLB,Australia,Solomon Islands,Oceania,Melanesia,Elevations Less Than or Equal To 10m ,Lower middle income,IDA,Rural,11805,15455,20338,15680,942,4,4,4,4,3
SLB,Australia,Solomon Islands,Oceania,Melanesia,Elevations Less Than or Equal To 10m ,Lower middle income,IDA,Urban,9240,13357,18575,15291,19,3,3,3,4,0
SLB,Australia,Solomon Islands,Oceania,Melanesia,Elevations Less Than or Equal To 12m ,Lower middle income,IDA,Rural,15268,19957,26263,20287,1228,5,5,5,5,4
SLB,Australia,Solomon Islands,Oceania,Melanesia,Elevations Less Than or Equal To 12m ,Lower middle income,IDA,Urban,10406,15043,20921,17220,22,3,4,4,4,0
SLB,Australia,Solomon Islands,Oceania,Melanesia,Elevations Less Than or Equal To 1m,Lower middle income,IDA,Rural,3832,5087,6695,4995,299,1,1,1,1,1
SLB,Australia,Solomon Islands,Oceania,Melanesia,Elevations Less Than or Equal To 1m,Lower middle income,IDA,Urban,661,955,1329,1089,1,0,0,0,0,0
SLB,Australia,Solomon Islands,Oceania,Melanesia,Elevations Less Than or Equal To 20m ,Lower middle income,IDA,Rural,30764,40178,52874,40732,2628,10,10,10,10,9
SLB,Australia,Solomon Islands,Oceania,Melanesia,Elevations Less Than or Equal To 20m ,Lower middle income,IDA,Urban,13931,20138,28006,23037,29,4,5,5,5,0
SLB,Australia,Solomon Islands,Oceania,Melanesia,Elevations Less Than or Equal To 3m,Lower middle income,IDA,Rural,4472,5927,7800,5875,351,1,1,1,1,1
SLB,Australia,Solomon Islands,Oceania,Melanesia,Elevations Less Than or Equal To 3m,Lower middle income,IDA,Urban,1779,2571,3576,2938,4,1,1,1,1,0
SLB,Australia,Solomon Islands,Oceania,Melanesia,Elevations Less Than or Equal To 5m,Lower middle income,IDA,Rural,5778,7633,10044,7642,453,2,2,2,2,2
SLB,Australia,Solomon Islands,Oceania,Melanesia,Elevations Less Than or Equal To 5m,Lower middle income,IDA,Urban,2852,4122,5733,4709,6,1,1,1,1,0
SLB,Australia,Solomon Islands,Oceania,Melanesia,Elevations Less Than or Equal To 7m,Lower middle income,IDA,Rural,7826,10285,13535,10378,619,2,2,2,2,2
SLB,Australia,Solomon Islands,Oceania,Melanesia,Elevations Less Than or Equal To 7m,Lower middle income,IDA,Urban,5919,8557,11900,9791,12,2,2,2,2,0
SLB,Australia,Solomon Islands,Oceania,Melanesia,Elevations Less Than or Equal To 9m,Lower middle income,IDA,Rural,10363,13580,17871,13760,825,3,3,3,3,3
SLB,Australia,Solomon Islands,Oceania,Melanesia,Elevations Less Than or Equal To 9m,Lower middle income,IDA,Urban,7971,11523,16025,13185,17,3,3,3,3,0
SLB,Australia,Solomon Islands,Oceania,Melanesia,Total National Population,Lower middle income,IDA,Rural,280579,366539,482356,369686,28265,89,88,87,87,100
SLB,Australia,Solomon Islands,Oceania,Melanesia,Total National Population,Lower middle income,IDA,Urban,34775,50269,69911,56702,72,11,12,13,13,0
SLE,Africa,Sierra Leone,Africa,Western Africa,Elevations > 20m or Non-Contiguous,Low income,IDA,Rural,2600871,2783495,3676150,8073822,63229,64,62,61,45,88
SLE,Africa,Sierra Leone,Africa,Western Africa,Elevations > 20m or Non-Contiguous,Low income,IDA,Urban,966721,1144643,1550245,6228940,655,24,25,26,34,1
SLE,Africa,Sierra Leone,Africa,Western Africa,Elevations Less Than or Equal To 10m ,Low income,IDA,Rural,248538,276421,365068,1835921,4793,6,6,6,10,7
SLE,Africa,Sierra Leone,Africa,Western Africa,Elevations Less Than or Equal To 10m ,Low income,IDA,Urban,59637,71622,97002,501592,35,1,2,2,3,0
SLE,Africa,Sierra Leone,Africa,Western Africa,Elevations Less Than or Equal To 12m ,Low income,IDA,Rural,287650,320645,423475,2087820,5664,7,7,7,12,8
SLE,Africa,Sierra Leone,Africa,Western Africa,Elevations Less Than or Equal To 12m ,Low income,IDA,Urban,67400,81039,109755,567625,41,2,2,2,3,0
SLE,Africa,Sierra Leone,Africa,Western Africa,Elevations Less Than or Equal To 1m,Low income,IDA,Rural,15008,16770,22148,113988,259,0,0,0,1,0
SLE,Africa,Sierra Leone,Africa,Western Africa,Elevations Less Than or Equal To 1m,Low income,IDA,Urban,4838,5849,7921,44385,1,0,0,0,0,0
SLE,Africa,Sierra Leone,Africa,Western Africa,Elevations Less Than or Equal To 20m ,Low income,IDA,Rural,413102,463099,611613,2938762,8266,10,10,10,16,11
SLE,Africa,Sierra Leone,Africa,Western Africa,Elevations Less Than or Equal To 20m ,Low income,IDA,Urban,97738,117752,159478,836669,56,2,3,3,5,0
SLE,Africa,Sierra Leone,Africa,Western Africa,Elevations Less Than or Equal To 3m,Low income,IDA,Rural,43157,47709,63009,331127,728,1,1,1,2,1
SLE,Africa,Sierra Leone,Africa,Western Africa,Elevations Less Than or Equal To 3m,Low income,IDA,Urban,22188,26493,35881,191648,9,1,1,1,1,0
SLE,Africa,Sierra Leone,Africa,Western Africa,Elevations Less Than or Equal To 5m,Low income,IDA,Rural,118011,130907,172889,928037,2046,3,3,3,5,3
SLE,Africa,Sierra Leone,Africa,Western Africa,Elevations Less Than or Equal To 5m,Low income,IDA,Urban,33535,40049,54240,289781,13,1,1,1,2,0
SLE,Africa,Sierra Leone,Africa,Western Africa,Elevations Less Than or Equal To 7m,Low income,IDA,Rural,182201,202476,267409,1371193,3337,4,4,4,8,5
SLE,Africa,Sierra Leone,Africa,Western Africa,Elevations Less Than or Equal To 7m,Low income,IDA,Urban,45102,53982,73111,383835,22,1,1,1,2,0
SLE,Africa,Sierra Leone,Africa,Western Africa,Elevations Less Than or Equal To 9m,Low income,IDA,Rural,226717,252078,332919,1684482,4287,6,6,6,9,6
SLE,Africa,Sierra Leone,Africa,Western Africa,Elevations Less Than or Equal To 9m,Low income,IDA,Urban,55462,66555,90139,466622,32,1,1,2,3,0
SLE,Africa,Sierra Leone,Africa,Western Africa,Total National Population,Low income,IDA,Rural,3013973,3246594,4287763,11012584,71495,74,72,71,61,99
SLE,Africa,Sierra Leone,Africa,Western Africa,Total National Population,Low income,IDA,Urban,1064459,1262395,1709723,7065609,710,26,28,29,39,1
SLV,North America,El Salvador,Americas,Central America,Elevations > 20m or Non-Contiguous,Lower middle income,IBRD,Rural,2266046,2563658,2478290,5278037,15019,44,41,40,45,75
SLV,North America,El Salvador,Americas,Central America,Elevations > 20m or Non-Contiguous,Lower middle income,IBRD,Urban,2600619,3427440,3467100,6012308,3440,51,55,56,51,17
SLV,North America,El Salvador,Americas,Central America,Elevations Less Than or Equal To 10m ,Lower middle income,IBRD,Rural,119759,138484,133873,271757,795,2,2,2,2,4
SLV,North America,El Salvador,Americas,Central America,Elevations Less Than or Equal To 10m ,Lower middle income,IBRD,Urban,25352,34687,35088,68729,95,0,1,1,1,0
SLV,North America,El Salvador,Americas,Central America,Elevations Less Than or Equal To 12m ,Lower middle income,IBRD,Rural,143985,165814,160293,324819,961,3,3,3,3,5
SLV,North America,El Salvador,Americas,Central America,Elevations Less Than or Equal To 12m ,Lower middle income,IBRD,Urban,30532,41632,42114,82454,113,1,1,1,1,1
SLV,North America,El Salvador,Americas,Central America,Elevations Less Than or Equal To 1m,Lower middle income,IBRD,Rural,3516,4147,4009,8482,21,0,0,0,0,0
SLV,North America,El Salvador,Americas,Central America,Elevations Less Than or Equal To 1m,Lower middle income,IBRD,Urban,921,1261,1276,2447,3,0,0,0,0,0
SLV,North America,El Salvador,Americas,Central America,Elevations Less Than or Equal To 20m ,Lower middle income,IBRD,Rural,199661,229879,222225,449520,1331,4,4,4,4,7
SLV,North America,El Salvador,Americas,Central America,Elevations Less Than or Equal To 20m ,Lower middle income,IBRD,Urban,43572,59192,59877,117496,159,1,1,1,1,1
SLV,North America,El Salvador,Americas,Central America,Elevations Less Than or Equal To 3m,Lower middle income,IBRD,Rural,4823,5720,5529,11689,30,0,0,0,0,0
SLV,North America,El Salvador,Americas,Central America,Elevations Less Than or Equal To 3m,Lower middle income,IBRD,Urban,1498,2035,2058,3974,5,0,0,0,0,0
SLV,North America,El Salvador,Americas,Central America,Elevations Less Than or Equal To 5m,Lower middle income,IBRD,Rural,22205,26095,25226,51168,142,0,0,0,0,1
SLV,North America,El Salvador,Americas,Central America,Elevations Less Than or Equal To 5m,Lower middle income,IBRD,Urban,4213,5658,5723,11153,15,0,0,0,0,0
SLV,North America,El Salvador,Americas,Central America,Elevations Less Than or Equal To 7m,Lower middle income,IBRD,Rural,70626,82529,79781,162625,465,1,1,1,1,2
SLV,North America,El Salvador,Americas,Central America,Elevations Less Than or Equal To 7m,Lower middle income,IBRD,Urban,13780,19056,19276,38006,53,0,0,0,0,0
SLV,North America,El Salvador,Americas,Central America,Elevations Less Than or Equal To 9m,Lower middle income,IBRD,Rural,105862,122702,118616,241004,703,2,2,2,2,4
SLV,North America,El Salvador,Americas,Central America,Elevations Less Than or Equal To 9m,Lower middle income,IBRD,Urban,21533,29558,29900,58767,82,0,0,0,0,0
SLV,North America,El Salvador,Americas,Central America,Total National Population,Lower middle income,IBRD,Rural,2465707,2793537,2700515,5727557,16350,48,44,43,48,82
SLV,North America,El Salvador,Americas,Central America,Total National Population,Lower middle income,IBRD,Urban,2644191,3486631,3526976,6129804,3598,52,56,57,52,18
SMR,Europe,San Marino,Europe,Southern Europe,Elevations > 20m or Non-Contiguous,High income: nonOECD,Not Defined,Rural,1467,1636,1888,574,4,6,6,6,6,6
SMR,Europe,San Marino,Europe,Southern Europe,Elevations > 20m or Non-Contiguous,High income: nonOECD,Not Defined,Urban,22689,25311,29847,8889,58,94,94,94,94,94
SMR,Europe,San Marino,Europe,Southern Europe,Elevations Less Than or Equal To 10m ,High income: nonOECD,Not Defined,Rural,0,0,0,0,0,0,0,0,0,0
SMR,Europe,San Marino,Europe,Southern Europe,Elevations Less Than or Equal To 10m ,High income: nonOECD,Not Defined,Urban,0,0,0,0,0,0,0,0,0,0
SMR,Europe,San Marino,Europe,Southern Europe,Elevations Less Than or Equal To 12m ,High income: nonOECD,Not Defined,Rural,0,0,0,0,0,0,0,0,0,0
SMR,Europe,San Marino,Europe,Southern Europe,Elevations Less Than or Equal To 12m ,High income: nonOECD,Not Defined,Urban,0,0,0,0,0,0,0,0,0,0
SMR,Europe,San Marino,Europe,Southern Europe,Elevations Less Than or Equal To 1m,High income: nonOECD,Not Defined,Rural,0,0,0,0,0,0,0,0,0,0
SMR,Europe,San Marino,Europe,Southern Europe,Elevations Less Than or Equal To 1m,High income: nonOECD,Not Defined,Urban,0,0,0,0,0,0,0,0,0,0
SMR,Europe,San Marino,Europe,Southern Europe,Elevations Less Than or Equal To 20m ,High income: nonOECD,Not Defined,Rural,0,0,0,0,0,0,0,0,0,0
SMR,Europe,San Marino,Europe,Southern Europe,Elevations Less Than or Equal To 20m ,High income: nonOECD,Not Defined,Urban,0,0,0,0,0,0,0,0,0,0
SMR,Europe,San Marino,Europe,Southern Europe,Elevations Less Than or Equal To 3m,High income: nonOECD,Not Defined,Rural,0,0,0,0,0,0,0,0,0,0
SMR,Europe,San Marino,Europe,Southern Europe,Elevations Less Than or Equal To 3m,High income: nonOECD,Not Defined,Urban,0,0,0,0,0,0,0,0,0,0
SMR,Europe,San Marino,Europe,Southern Europe,Elevations Less Than or Equal To 5m,High income: nonOECD,Not Defined,Rural,0,0,0,0,0,0,0,0,0,0
SMR,Europe,San Marino,Europe,Southern Europe,Elevations Less Than or Equal To 5m,High income: nonOECD,Not Defined,Urban,0,0,0,0,0,0,0,0,0,0
SMR,Europe,San Marino,Europe,Southern Europe,Elevations Less Than or Equal To 7m,High income: nonOECD,Not Defined,Rural,0,0,0,0,0,0,0,0,0,0
SMR,Europe,San Marino,Europe,Southern Europe,Elevations Less Than or Equal To 7m,High income: nonOECD,Not Defined,Urban,0,0,0,0,0,0,0,0,0,0
SMR,Europe,San Marino,Europe,Southern Europe,Elevations Less Than or Equal To 9m,High income: nonOECD,Not Defined,Rural,0,0,0,0,0,0,0,0,0,0
SMR,Europe,San Marino,Europe,Southern Europe,Elevations Less Than or Equal To 9m,High income: nonOECD,Not Defined,Urban,0,0,0,0,0,0,0,0,0,0
SMR,Europe,San Marino,Europe,Southern Europe,Total National Population,High income: nonOECD,Not Defined,Rural,1467,1636,1888,574,4,6,6,6,6,6
SMR,Europe,San Marino,Europe,Southern Europe,Total National Population,High income: nonOECD,Not Defined,Urban,22689,25311,29847,8889,58,94,94,94,94,94
SOM,Africa,Somalia,Africa,Eastern Africa,Elevations > 20m or Non-Contiguous,Low income,IDA,Rural,5599213,5495721,7459128,51830280,616647,84,78,78,83,97
SOM,Africa,Somalia,Africa,Eastern Africa,Elevations > 20m or Non-Contiguous,Low income,IDA,Urban,445730,589244,827874,6193530,305,7,8,9,10,0
SOM,Africa,Somalia,Africa,Eastern Africa,Elevations Less Than or Equal To 10m ,Low income,IDA,Rural,173950,250333,339767,1553970,5377,3,4,4,2,1
SOM,Africa,Somalia,Africa,Eastern Africa,Elevations Less Than or Equal To 10m ,Low income,IDA,Urban,109604,149887,210588,716074,45,2,2,2,1,0
SOM,Africa,Somalia,Africa,Eastern Africa,Elevations Less Than or Equal To 12m ,Low income,IDA,Rural,218708,318755,432633,1926522,7044,3,5,5,3,1
SOM,Africa,Somalia,Africa,Eastern Africa,Elevations Less Than or Equal To 12m ,Low income,IDA,Urban,131039,179419,252079,838262,60,2,3,3,1,0
SOM,Africa,Somalia,Africa,Eastern Africa,Elevations Less Than or Equal To 1m,Low income,IDA,Rural,28212,37612,51050,284662,458,0,1,1,0,0
SOM,Africa,Somalia,Africa,Eastern Africa,Elevations Less Than or Equal To 1m,Low income,IDA,Urban,21751,28757,40403,155043,5,0,0,0,0,0
SOM,Africa,Somalia,Africa,Eastern Africa,Elevations Less Than or Equal To 20m ,Low income,IDA,Rural,438932,666011,903950,3546807,17656,7,9,9,6,3
SOM,Africa,Somalia,Africa,Eastern Africa,Elevations Less Than or Equal To 20m ,Low income,IDA,Urban,190097,260446,365920,1195463,94,3,4,4,2,0
SOM,Africa,Somalia,Africa,Eastern Africa,Elevations Less Than or Equal To 3m,Low income,IDA,Rural,41808,55193,74912,411146,925,1,1,1,1,0
SOM,Africa,Somalia,Africa,Eastern Africa,Elevations Less Than or Equal To 3m,Low income,IDA,Urban,43177,58639,82387,300003,11,1,1,1,0,0
SOM,Africa,Somalia,Africa,Eastern Africa,Elevations Less Than or Equal To 5m,Low income,IDA,Rural,64185,86157,116938,606624,1698,1,1,1,1,0
SOM,Africa,Somalia,Africa,Eastern Africa,Elevations Less Than or Equal To 5m,Low income,IDA,Urban,63716,86843,122013,441305,17,1,1,1,1,0
SOM,Africa,Somalia,Africa,Eastern Africa,Elevations Less Than or Equal To 7m,Low income,IDA,Rural,103869,147137,199703,940195,3228,2,2,2,1,1
SOM,Africa,Somalia,Africa,Eastern Africa,Elevations Less Than or Equal To 7m,Low income,IDA,Urban,78052,106049,148996,527775,23,1,2,2,1,0
SOM,Africa,Somalia,Africa,Eastern Africa,Elevations Less Than or Equal To 9m,Low income,IDA,Rural,149297,213381,289613,1343964,4625,2,3,3,2,1
SOM,Africa,Somalia,Africa,Eastern Africa,Elevations Less Than or Equal To 9m,Low income,IDA,Urban,94777,128757,180900,641391,32,1,2,2,1,0
SOM,Africa,Somalia,Africa,Eastern Africa,Total National Population,Low income,IDA,Rural,6038145,6161732,8363078,55377084,634303,90,88,88,88,100
SOM,Africa,Somalia,Africa,Eastern Africa,Total National Population,Low income,IDA,Urban,635826,849689,1193795,7388994,399,10,12,12,12,0
SPM,North America,Saint Pierre and Miquelon,Americas,Northern America,Elevations > 20m or Non-Contiguous,Not Defined,Not Defined,Rural,3876,3830,4008,14206,168,66,66,66,66,75
SPM,North America,Saint Pierre and Miquelon,Americas,Northern America,Elevations > 20m or Non-Contiguous,Not Defined,Not Defined,Urban,0,0,0,0,0,0,0,0,0,0
